219.597	232.789
330	340.77
114.066	127
199.741	208.055
275.562	283.317
709.583	719.073
94	104.663
354.36	364.101
306.061	319
645	655.552
727	736.926
514	524
673.707	683.879
596.82	605.212
442	449.697
728.605	740
200.286	209.774
145	155
706.75	715
684	691.452
578.138	585.204
228.831	236.321
347	356.563
421.81	427.389
659	669.129
84.674	93.142
36.732	48.955
495.993	504.845
516.128	525.232
647.537	657
422.504	435
78.05	89
52.019	64
82.699	95.236
402	410.475
247	258.356
541	553
683.94	694
728	737.739
735.673	748.331
562.125	572.763
733.909	744.032
671	678.161
172.474	179.198
323	333
19.753	31.309
222.8	232.929
232.411	246.064
218.109	227.036
292.698	303.099
591.609	599.591
161.405	169.184
600	608.072
210	220
618.249	624.36
83.883	94
513.902	527.061
735.713	747
141.219	151
710	720
702.394	712.057
470.162	480
401.033	413.462
358	365.682
543.332	551
348	358.847
575	585.961
248.444	259
155.505	165.18
572.749	582.416
34	47
741	751.637
123.01	136.858
140	150.042
478.296	489
520	531
9.271	20.909
449.432	455.777
117.28	128
517.911	524.305
177.264	188.465
555.933	563.501
325.42	336.493
18.892	27.02
575.345	587.081
648.753	656
69.089	83
426	438
39	49.821
503.479	514
94.99	102
456.791	467.732
286.88	296.403
20	30
705.617	716
269	279.623
141	151.853
551.121	562
471.061	480
292	303.605
580.395	587
584	593.264
25	35.397
193	206.411
618.023	629
500.553	512.952
438.999	451.335
482.398	492.265
676	686
129.337	139.538
266.931	273.069
265.554	273.156
461.793	471.973
387.725	396
201.555	211
409.569	417.985
211.623	221
546.013	556.91
330	341.776
504	514
445.674	457
567.331	580
537	544.548
580.04	589.15
78.819	88.144
6	14.769
678.298	688
474	484.834
336.108	346
599	611.288
443.345	453.995
517	530
274.99	284.45
591	602
411.579	421
271.144	285.548
636.186	645.472
727.978	738
709.392	721.187
66	76
705.543	714.271
256.52	267
614.058	625
589	596.516
288	296.784
547	556.325
530.8	542.258
394.662	404.904
681.714	689
175	184.892
282.724	292
170	180.26
208	219
53.789	66.476
584	594.226
654	664.831
193.789	200
591.938	597.498
477.955	488
574	583.793
140.044	149.166
682.698	693
741.646	750.043
641	651
731	742.192
127.497	140
441.473	453.472
117.279	127.478
253.641	262.859
583.825	589.671
383.985	395
283	293.94
169	176.495
645.175	656
331	341
241.782	251.091
32	41.112
392.771	403.406
658.615	668.171
259	269
82.575	92.952
340.426	351
516	529
596	607.359
99	106
266	274.782
392	403.927
443.413	456
51	59
409.443	420.913
298.03	306
208.765	220
145.128	159
381.739	392
436.641	445.976
554.534	564.651
106	116
717.733	724.472
50.371	60.365
741	748
157.455	167.145
640.099	651.634
246	255.356
258.98	268.757
250	260.178
135.723	146
343.798	354.475
120.296	129.669
162.332	172
496	508
539.775	549.428
255	265
523	533.196
13	24.711
522.22	533.006
286.09	295.204
651	663
185	196
194	206
57	66
546	553.578
169	178
498.694	508.715
618.718	629.339
737	747
129	136.716
332.554	340
60	70
483.874	495.877
424	434
194	204
736.285	747
74.426	85.052
277.722	287.591
70	80
236.805	248.872
701.98	710.093
209.169	222.891
335	342
553.264	564
163.322	173.303
710.542	719
704.06	715
270.34	281.396
687	694
593	604.716
676.53	689.762
721	733
647.81	657.444
96.6	106.126
342.087	351.443
569	581.146
397.796	411
552	562.077
305	317
425	438
80	90
717.989	727.466
145	155
503.113	514.89
574	583.482
239.485	251.474
541.107	552.497
131.341	142.772
264.36	274
233	242.056
520.31	530.416
581.265	589.724
549	559
176.121	189
635.291	642.018
65.173	72.908
367.495	378.244
366.507	378.614
77	86
363	374
696	706
146	156
449	459.559
189.592	196.315
289.473	298.21
100	108
241.415	251.555
614.393	621
588.111	598.638
71.816	82
394	404
19	27.456
447.796	457
58	67.387
226	236.354
68	79.387
181.974	190.231
573.616	583.186
176.553	186.577
277	287.37
609	618
302	315.787
600.269	610.822
101	107.746
226.653	237.198
121	131
744	757.635
563.461	573.581
436.051	443.398
401.934	412.167
625	634
37.966	47.152
530.449	541
705	715
77	87.007
559	569
616.301	625.796
705.647	715.991
299.76	306.38
627.551	638
496.416	509
442.268	452.267
508.983	521
466.492	475.059
522.474	531
295.836	305
224	235.64
58	68
712.431	722.257
315	324.561
498.679	507.944
18.678	29.353
317.189	329.028
728.426	739
218.162	228
351.857	361.535
613	621.325
297.824	305
28.425	39.089
33.505	45.649
113.297	126.161
664.143	671.966
636.964	646.891
730.411	739.731
417.607	428
538.448	547.657
191	201
316	325.586
182.366	193
577.988	587.812
468.92	478.459
466	473.594
673	683
312.049	323.315
228.071	238
300	310.199
106	119
235.947	246.357
524.451	533.619
390	401.818
17.034	26.861
190.459	201
451	460.952
678.474	688.1
218.846	231.88
268.797	278.256
89	96.248
151.961	160.917
317.455	326.699
180.048	191.507
502.359	511.134
720	730
155.146	165.309
111.043	121
603.735	612
342.768	352.615
456	463.837
473.999	483.042
388.502	399.764
740.822	752.409
308.098	317.593
71.052	81.403
548	561
315.585	325.76
203.849	212.947
455.523	467.881
636	644.596
147	154
259	268.446
603.097	613
57	66.512
333.306	345.006
6	16.273
280.61	288
664.976	673.681
307.524	320.218
327.47	336.156
571	581
197.148	207.819
602	612
669	678.672
421.411	435
620	630
152	162.427
377.427	385
511.402	520.343
355	367.539
330	340.9
77.973	87.4
435.278	444.32
376.708	386.755
318.687	329.787
364.08	373.947
556	563
116	125.246
360.316	369.349
63.068	74.149
303.675	314
419.181	429
230.056	242.74
590	600
198.325	208.999
586	596.077
655.218	666
181	190.71
259.95	269.275
327.258	335.638
318	328
192	199
379.323	389.921
555	568.204
593	599.517
735	743.72
98	107.914
267.328	274.21
744.396	757.368
602.778	611.078
553.802	564.606
544	551.612
530	540.568
300.293	309.577
596	606
174	184.381
109	116.604
578.529	588
745	752
626.223	635.217
504	512
497.456	507.985
57	67
636.513	645.911
474.689	482.62
471.862	481.406
578.654	589
462.871	471.263
76	84
148.973	156
308	320
234.147	247.019
358	370
262.488	274
51.815	60.284
316.168	325.668
187.96	194.062
399	411
658.027	667
262.464	275
152	162
118	129.587
483.122	493.743
200.979	211.515
220	227.464
195	202.571
233.332	244
155.164	162.814
420.017	430.424
312.625	320.511
310.766	319
82.234	92
219.933	228.732
442.353	452
320.578	329.655
381.866	392.253
536	545
574	581
624.123	633.544
403.588	414.722
327.375	337
53.628	64.314
607.009	617.132
426.156	435.904
169.387	178.34
338	349.799
14.851	25
360.537	372.619
215.759	223.724
314.568	323.603
201	211
620.62	631.843
65	75
425	434.269
129	139
287.556	298
166.411	179
84.457	94.268
250.592	259.127
32	42.787
213	223.79
673	686
599	605.75
122.845	135
137.987	150.214
107.8	116.179
152.605	162.263
512.748	523
610.309	621.056
623.14	633.292
715.816	724.789
654.85	665
464	474.013
646.472	659.964
507	513.742
546.013	554.837
41	49.042
631.662	642.135
599.976	609.402
409.265	419.278
660.125	673
117	126
542.763	554.091
242.659	251.924
399.203	409
498.624	508
127.557	134.794
48.898	55
668.612	678
34.352	45.272
742.591	753.204
661.092	671.657
185.735	191.653
209.293	218.645
479.508	490
707.67	719
14.716	25.019
717.537	728
26.405	38
401	410.614
159.078	168.558
179.053	189.517
687	696.629
120.741	131.315
552.299	560.025
532.903	543.502
519.634	529.6
73.54	83.719
387.837	397.538
263.43	273.981
21.186	30
420	429.875
593.017	600.828
710.195	721.727
246.906	253
263.412	274
628.777	640
535.312	545
446	454.407
351	364.658
410.252	420.877
240	250
480.824	491.678
85.008	93.921
737.121	745.131
496.699	507.75
613.196	625
152.896	163.464
292.242	304
351	361
437	444.676
549.945	558.599
615.541	625.431
51	61.386
721	729.919
243.806	253.752
403	413
378.231	389.667
220.509	230.653
424	434
503	516.85
659	669
443	453.496
9.735	19
32.145	43.191
10.859	21.122
232	239
286	295.579
54.445	64.238
71	80.318
554.604	564.141
423	434
645.807	655.748
612.383	620.076
106	116
657	665
348.048	356
342	352
630.739	640.18
85	94.394
331.545	340.055
38.831	50.507
553.231	562.508
413.929	424.591
697.786	707.683
378	387.511
584	590.235
110	119.111
729.708	738.43
613	621
702	712
378.831	386.649
37.131	44.486
296.916	306
623.251	634.077
689.361	700.822
324	336.912
278.383	291
562.112	573
463.055	473.416
257.977	266
330.38	339.644
508.121	519.009
248	258.474
212	222.631
288	301.106
564	571.175
584.035	596.546
424.79	438
175.302	188
494	504
81	91
98.485	106.304
2.346	14
681.546	690.653
11	19.674
374	382.374
174	185.453
694	704
680	687
551.94	562.2
428	437.305
594.806	607.335
191.884	201.322
302	312.59
539.831	551
562	572.156
611.646	621
454.782	468
338	347.241
524	534
319.636	329.634
664.531	676.312
186	199.381
641.425	651
622.519	631
104.873	112.658
30	43.317
199.506	209
282.187	292
515	524.846
289.04	303.135
54	63.119
516.91	525.277
370.05	376.625
73.921	83.766
471.497	480.479
3.348	11.562
638.766	648.816
440.923	451.998
731.857	741.993
514.751	523.596
68.632	77.25
67.039	79.116
716.775	723.27
263.712	272.184
219.256	227.272
727.09	737
167	177.474
244	254
250	259.266
712	722.063
365	373.001
225	235.505
438.756	448.882
366.642	380.511
573.142	586.487
13.397	22.488
243.515	251.759
743.744	753.102
613	623
622	628.546
43.14	53.625
486	496
123	131.445
63	73
349.864	362
201.907	210.668
353.554	363.461
266.761	279
348.613	359
303	313.623
556.802	567
565.134	575.895
699.301	709.336
242.557	253.51
383.052	393.25
354.901	364
681	688.703
617.746	626
699.241	710
645	652.761
25	37
91.545	101.447
242	251.524
519.12	528.542
299.667	311
62.24	74.568
120.335	130.749
227	236.797
607.592	618.093
165	175
563	574
77.426	86.896
252.135	262
718.574	729
509.439	519
527.21	537.636
489.011	498.207
82	94.126
138	148.627
574.669	584.121
618	627.924
282.111	293.337
563.954	574.628
1.075	11
475.677	485.942
735.185	746.056
246	258.081
459	466
508.929	518.254
303.616	313.449
607.312	619.629
554.788	562.523
742	749
425.409	432.794
696.826	706.137
585.591	593.451
629	637.575
353.401	362
506.431	517.096
560.481	572.28
578.386	589.681
356	365.561
549.562	557
455	465.336
366.852	373.181
102	113.421
519	529.792
503	516.934
371.628	385.577
395.24	405.148
431	443
613	626
272.671	282.947
482.06	492
524	534.204
173	185.507
230	240.318
88.196	100
678.857	688.656
649.855	663
10	20
640.352	652.844
202	211.927
417	428
674.318	686
246.336	256
679.03	690.186
508.785	518.273
135.426	147.108
498	508
0	9.439
497.808	508.977
351.165	364.739
722	733.643
122.461	133
589	598.852
272.916	283
32.297	40
432.45	443
618.959	627.701
448	461
524	534
476.606	489
496.484	504
197.867	203.464
391.55	401.902
154	164
237.813	248.351
195.217	205
723	733.226
231.924	240.149
82	91.916
234	244
246.953	255.371
456.035	466.111
289.467	301.614
471	480.52
329.184	339.231
648	658
616.768	625
334.927	345
121.746	130.423
192.249	199.762
739	748.539
159.858	169.215
67.635	78.972
395	405.895
657	667.063
626.006	636
216	226
599.66	610.633
278.362	287.452
713.737	726.096
96.854	105.486
642.519	653.141
742.002	751.288
511	521
728.93	736.924
40.735	54
144.162	154.488
723.712	735.934
168.728	178.657
266.91	277
92.875	106
400.609	411.679
113.547	124.829
14.395	26
293.007	301.119
110	120.207
136	145.926
245.104	255
85.18	96
637	649.929
28.261	38.564
112	122
9.081	20.092
258	271.756
680	688.673
460.626	468.928
438.86	449
504	515.311
46.861	56.448
724.821	734.095
686.124	695.384
278	288
355.245	362.615
288.814	298.283
373.207	384
698	708.345
261	270.557
680	691
449.084	460.876
57	69.756
338.927	349
566.135	573.819
414.676	424
569	578.165
681	691.46
83.633	93
700	710
362.324	371
220.659	227.046
358.061	371.572
193	202.67
600.743	612.419
54	64
143.17	153
680.698	694
74	83.345
175.089	189
239.902	249.268
627	640.658
150.672	164
644.715	655.196
691.967	702
1.591	13.765
173.484	179.188
52.756	63
326.056	337
711.263	721.673
289.812	302
587.917	599.513
394	406.638
191	201
41.672	54
736.976	745
555.803	565.385
78.32	88.716
300.51	311.534
245.995	256
425.803	435
466.281	477
536.816	546
711.261	722.096
228	238.001
252	263
345.42	356.748
278.435	289
253.847	263
47	57
109.292	118
74.539	85.026
683.584	693.783
329.056	338.546
559.066	566.773
53.674	62.865
514	523
472.111	484.945
343	351.178
6.04	18.635
371.549	382.955
644.8	655.089
636	644.468
312.868	322.907
329.367	340
743.125	756.925
15.222	25.934
701	711.439
383.057	393.424
615.024	625.101
576	585.773
145.122	156
475.822	486
300.748	310
272.987	284.11
189.023	200.207
391.779	401.248
726.099	735.801
574	586.957
5.063	16
372	385
434.334	444.433
485.497	495
321	332.802
716.062	726.851
433	441.486
21	31.652
430	436.609
693.281	703
220	232.498
336.682	349
737.554	748.324
567.987	578
691.869	702
328	338
580.787	590.585
512	522.315
685.314	696.169
147.402	156.536
309.136	318.349
338.925	352.404
321.143	327.819
351	361
626.304	638
172.443	181.518
24.37	36
296.271	307.636
297.032	308.624
293	300.769
601.112	612.61
476.977	489
296.898	307.578
546.008	556.148
231.279	242
72	81.737
674	685
480	490
592	599.115
448	456.044
409.044	418.102
456	466.212
508	518.41
397.636	406.607
289.18	298
577.393	586.228
484.215	494.969
293.34	303
472.171	485
529.152	536.759
514	527.194
576.266	585.426
607.925	616.552
652.373	661.427
64.448	75.039
257.433	267.347
431.907	439
568.752	578
551	559
301	313.278
478	487.859
261.565	271.683
45.417	57.454
293.991	307
386.823	398.871
613.102	621.463
132.404	143
171	180.044
472.215	480.39
511.998	521
211	221.989
104	116.107
164.091	172.124
14	27.669
167	176.844
645.442	656.07
677.809	687
546.976	555.304
364.219	377.752
153.865	162.045
365.816	375
149.853	157.878
426.55	438.317
181	191
41.049	52
95.1	105.246
483.594	496
491.694	502.566
314	326.182
403	414.665
191	202.021
329.398	340
327.911	336.141
425	435
182.94	191.907
281	293.725
137.058	146.031
461.498	473.835
12.007	22
707	716.219
158	165.597
315.29	325.564
729.909	742
215.965	226
128.191	138
578	587.87
695.456	705.365
632.351	644
31.103	40.353
628	636
158	166.538
576.211	586.562
224	236
440	450.643
421	431.009
702.284	713.505
295.214	306
269.975	280.863
506.124	515
305	317.937
294.733	305.128
98	108.132
332.131	342
556.418	566.639
678	686.07
544.3	553.808
412	425
441.974	451.392
383.809	393
67	75.945
748	758
741.583	752
636	645.549
596.429	606.537
342	352.034
430	440
135.992	145
601.667	609
484.166	495.7
484	494.315
457.642	467
403.877	413.544
242.344	255
43	51.002
63.343	73
737.62	747
144	151
261.3	272.994
254.281	263
649.097	662.069
168	178.825
96.416	104.468
223.78	231.291
706	716
672.864	681.721
206	216.908
728.547	740.881
659.374	670.28
384	394
347.105	357.949
710.066	720
583.452	593.826
306.038	320
280.938	289
569.304	580.114
329	342.378
654.575	661
703.367	711
316.939	326.635
601.768	611.949
679.711	689.638
527.706	540
339.363	349.424
312.512	322.392
57.378	67.333
220.56	234.499
292	302.808
619.364	626.523
585	594.459
123.507	131.714
35.118	45
13.589	24
453.599	463.517
660.456	669.302
87.829	97.641
565	575.009
485	495.964
584.872	594.681
233.231	239.598
396.284	403.704
713	721.49
575.498	586
157	168.427
76.729	84
259.895	268
402.739	411.407
422	428.069
504	516.217
338.335	348
473.429	483.338
358	368
333.408	343
305	316.029
508.294	517.629
542.694	552
157.259	165
273.386	285
87	97
299	308.73
276.406	282.501
250.242	257.276
133.396	145
590	602.455
564.215	573
43.589	52.301
274.658	285.947
366.204	376.234
412.822	426.316
608.914	621.675
623.858	634
634.813	645.983
351	362.301
117.927	128.365
540.448	552
29.861	36.952
383.429	391.8
602.746	615.467
149.15	162.95
642.789	653
722	732.909
710.112	717.858
527.688	535.814
14	23
564.089	575
255	264.246
747.375	758
205	212.062
202.292	212.029
715.256	724.527
727	736.593
196.765	206
311.108	321.399
174	184
678.157	687.413
346.033	355.202
547.104	557.212
241	253.585
540	549.608
581.061	590.906
244.333	254.437
452.786	462.945
641.691	651.926
68.628	78.041
737.192	748
640.361	651.073
482.554	493
563.516	576.464
108.998	115.194
634	643.35
679.573	690.873
509.938	518.898
362.016	372
71	77.531
619	629.312
561.547	570.391
6.027	15.01
4	13
423.269	434.992
180.459	189
150.425	161.548
37.451	48.325
632.866	643
691.657	701.764
278.562	289.013
311.449	321
527	537.12
568.003	578.66
429.655	441.093
208	217.134
569.165	579.419
289.362	299
302	312.203
398.326	408
507.876	514.711
457.291	471.072
182	192.533
588.173	598
140.395	150.919
619.5	629.439
382.931	393.054
439.021	448.806
545	555.632
212.879	226.973
534	543.703
452.742	465.631
177.501	186.824
659.294	669.173
550	562.683
333	343.465
698	709
36	46
355.541	362.996
32.976	41.184
501	511
497.714	507
463.462	473
601.706	611.378
408.511	418.243
481.188	491.526
163.181	171.633
738.608	748
661	668.131
476.655	486
197	206.369
366.685	375
347.879	358
373	382.422
147.943	154.755
135.528	146.139
301	311.639
631	640.607
721	731.214
71.032	78
98	108
527.793	537
9	19
565	574.21
146.619	155.01
629.884	638.97
396	402.132
470.14	478.751
38.942	51.677
269.672	277.565
94.948	106
561.466	571
207	217.056
335.059	344.26
406.866	417
582.339	593
187.122	196.88
425.282	435.87
370	383.04
680	693.609
88	99.039
261.416	272.302
432	439.842
49.996	59.048
562.821	573.262
278.384	285.032
121.131	135
733.865	743.779
673	682.167
423.883	432.501
571.539	580.591
734	744.643
613.769	624
326.509	336
730	740.393
51.804	62.975
469.112	477
362.871	368.62
107.601	117.747
645.219	656.33
54.377	61.489
733	744
399.308	411
664.13	672
94	103.233
278	286.437
731	741.43
592.909	602
656.735	665.473
293.104	304.337
226.251	238.129
551.568	562
438.927	446.663
440.253	448.498
164.407	175.694
564.441	574.657
389.622	402
211.196	219.058
310.687	320.72
76.62	89.531
375.715	384.663
739.786	749
0	10.484
616.327	627.053
729.968	741
623.168	633.954
646.523	655.32
305	315
71.856	81.176
609	619
500	509
34.474	42.677
197.126	207
260	268
410.526	421.768
731.835	741.043
617	624.846
340.2	347.492
209	219
267.243	277.726
568	577
455.279	465.831
574	581.087
86.009	97.749
624.552	635.62
319	329
601	610.512
599	607.74
91.11	100.441
428.74	440.101
669	681
389.339	403
149	159
529.071	539.683
582.612	592
417.195	425.182
477	488.745
464.66	475.763
697	707.989
380	390
72	81.171
74.305	83.998
261	270.385
456.977	463.427
680.857	690.765
64	71.566
313.974	325
732	741.132
545.765	554.092
143	156
316	326
418.572	429.967
335.398	346
627	638.993
257	266.4
54.932	64.287
32	42
32.149	44.129
629	639
284.072	297.788
424.739	434.529
283	295.828
544	556.521
12	23
226	233
175.566	181.411
12	20.752
732.191	742
438.623	448
668.06	681.506
346	353.507
597.452	610
266.167	279
208.742	219.198
56.114	65.574
522	531.751
341	351
88.922	99
635.972	644.143
170.646	182
305	314.992
455.913	464.657
531.62	542
143	151.729
577.232	587.415
173.709	182.796
399	407.676
75.979	84.104
270	280.049
214.041	224
557	569.944
481.823	493
655.189	665.007
56.781	67.741
741.94	752
70.171	80.7
209	218.414
695.679	707.812
303.377	312
702.226	713.603
347.856	358
378.908	388.587
649.432	660.809
201	211.543
707	716.885
54	64
141.196	150.764
648	659.873
181.781	192
55	64
298.684	305.527
561.886	568.527
150.596	163.168
710	722.25
494.241	505.909
131.024	141.138
139.647	150.756
412.943	422
244.858	253.901
7.022	17.046
565.795	576
198.755	207.302
544	554
658.293	668.271
476.14	486
298.684	306.929
372	380.707
516	526.766
287.849	297.709
488.007	500.323
645.249	655.005
64.532	73.643
623.505	634
540	549.226
598.479	606.272
334.626	344.258
616.482	626.977
475	486.765
289.74	297.781
696.5	706.774
234.85	244
62.408	72.058
58.237	72.855
74	84
678.085	685
321.307	330.1
194	204
114	124.255
558	567.207
483.366	492.326
176	186
94.786	104.941
48	58.817
213	223
244.455	251.205
131	142.706
0	10
213.642	223
313.572	323.883
281.745	293.666
724	734.635
678	688.007
500.959	513.47
705.154	715
314.567	327
19	26.492
500	511
73	82.056
93	102.283
518.574	527.553
296	304.196
197	207
601	613
618.998	629
584	594
378	388
235.482	242.531
305	314
351.813	362
416	425.508
569.755	580
446	456
241.817	249
455.884	466.397
139	148.404
74.192	84.294
715	724.082
492.802	503.729
269.682	280
265.998	274.194
591.923	600.341
679	686.737
136	147.861
558.722	569.924
19.795	27.481
241.266	252.157
208.08	217.099
392	401
604.052	613.847
633.929	642.805
249.235	258.846
98.414	109.791
320	330
89	98.858
49.19	60.928
126.925	136.512
405.955	415.091
526.321	537.249
245	254
702	712
709.764	719.72
663	670.882
632.193	642.979
147.23	156
745.567	757.198
270.167	281.017
399	409.324
594.926	607.304
705	718
605	615
613	623
348	358
24	31
419.121	429.049
145	155.534
57.155	68
255.398	267.758
4	14.158
707.823	717
283	296.179
67.156	80.11
603.179	613
725.485	734.338
689	697.355
34.162	44
428.919	436.74
329.528	335.957
482.535	493
442.213	450
17.633	27.448
59.843	68.314
581	594.196
284.985	295
251.46	262.907
207.703	220.861
148.606	159
571	580.606
197.221	205.239
20.145	33
310.366	321
505.274	515
297	307.814
176.631	183.134
67	77
229.261	242.535
289.75	299.805
111	120.915
201	213
675.267	684
381.04	392.562
7.002	17.718
52.718	62.753
74.26	87.345
89.89	100
234.419	243.584
654.242	663.876
475.387	485.647
743.396	753.142
133.48	141.062
248.584	258.178
656	666
259	269.534
494	502.852
311.71	322.226
404	414.264
625.533	639.252
138	145
729.703	739
469.061	478.648
116.9	128.719
74.118	85.617
214.095	224.85
244.006	253.055
8.135	19.118
688.432	698
421.833	431
181.309	194.303
210.971	219.246
465.372	475.452
188	197.563
218	227.77
674.692	685
287.922	298
708.455	718.059
495.39	508.423
192.124	201
475.865	483.435
124.958	134.413
472.413	482
696.372	708.4
137	146.089
78	88.076
592	600
312.498	323.774
76.315	87
326.483	335.601
428	437.958
331.379	341
358	368.32
633	640.439
162.615	171.265
129.643	138.978
6	15.838
232.47	239.9
461.733	468
186.094	196.737
111.74	122
301	310.835
315.584	323
268.394	278.488
326.91	335.65
91	98
308	321
287.291	299
275	287.778
730.428	742
369.261	380
492.749	506
431.103	441.144
172	185
239.937	249.846
677.718	685
630.917	640.814
79.65	90.565
300.555	312
375	385.933
553.639	564.444
482	493.346
133.857	144.413
485	495
360.219	368.858
585.077	596
15	22.447
317.391	328.233
209	221.844
400.782	409.506
663.633	671.68
482.562	490
666	676.193
452.092	460.338
656	664.181
500.854	511
544.916	552.734
428.627	440
234	245.701
118	130
140.133	150
385.896	396.731
302.442	312.329
470	479.051
445	454.665
737	748.199
680	689.5
421.95	429.141
57.596	71
340	352.286
514.05	524.108
244	251
686.059	694
320.257	330.581
44.102	54
444	454
38.288	47.228
338.411	347.98
101.724	110.622
674.494	685.047
611	623.484
506	516
33	43
540	550
456	462.888
96.003	107
612.725	622
84.625	95.278
437.389	444.082
193.859	203.51
339	349.011
178.505	188.778
250	256.542
142	154.941
681.567	688.854
217	229.463
9	19
284.485	294.685
256.068	268.364
591.041	602
640	649.022
350	360.546
610.414	619.346
142	152.567
567.786	576.33
352.56	362
135.507	146.431
85	94.721
197.946	208.268
700	707
490.706	497.551
231.406	242.265
44.028	52.434
554	563
633.604	642
506.171	514.234
280.233	290.853
330.094	344
477.393	490
561.235	572.406
273.879	284.888
34.382	44.476
473.525	482
89.081	97
264	275
704	715.865
640.597	650
457.333	465
693.149	704.705
110	118.565
181	189.116
358.206	366.126
562	571
482	491
742	749.546
32.719	42
612	622.864
551.093	564.516
545	552
60	71.133
223	230
381	392
315	323
293.047	304
642	652
30.57	40.963
12	20.446
579	589.818
725	732.186
78	88.777
489.43	500
185.336	194.53
348	358.371
436.07	446.277
157.88	170.802
690	699.679
459.637	468.68
192.16	203.418
461.359	475
324.038	332.053
232.725	242
534.567	547.407
277	286.412
711.143	721.533
586.414	597.508
205.539	215.246
339.845	346
482.806	494
232	242.918
159.079	170
481.399	491.596
241.241	251
348	360
245	257.894
481	489
542.925	552.518
167	177.124
453.074	463
44	50.085
611.431	620.292
725.467	735.812
416.516	426
739.933	749
318	328.26
469.38	476
454.76	464
218.55	225.483
136	146.334
344.532	357
280.729	291.841
117	126.905
329.814	339.671
5.8	18
697.307	704.226
114.039	125
204.999	215
234	243.25
684	695.118
155.414	163
155.954	166
211.899	223.151
98.872	110
598.74	607.674
225.64	232.686
332.134	343.117
466.876	475.004
571	579.597
330.715	343
110.177	122.959
657.824	668.404
658.291	667.694
709	721.212
137	147
213.466	222.006
147.451	160.84
395.242	408.314
0.366	10
34.868	45.598
591.946	602.603
545.26	555.019
557.053	564
384.297	393.187
637.055	645.539
314.465	325
666	678.702
570	580.626
310.898	318.491
220	229.605
191.139	199.968
682	692
273.677	284.221
390	402
40.546	50
570.224	579.695
704.298	713.025
4.754	11.36
535	545.032
569.936	580.641
547.921	555.623
102.486	112
733.37	742.144
241.924	251
731	744.579
207.23	218
560.825	570
654	665.429
19	32
171.874	182.709
27.534	38
192.677	202.534
713.786	723
369.599	380
88.411	96
552.379	562.408
442	452
416.985	426
619.854	629.795
202.577	210
165.518	175
658.8	670.785
24.254	36.54
5.103	13
679.353	692.871
243	253.169
704	713.361
600.709	610
629.455	640
621	629.708
377	387
599.7	608.591
617.2	626
346.416	357.923
132	143.693
153	162.035
476	485
681.887	693.697
473	484.014
457.189	468
144	154.564
149	159
342.722	352.076
539.442	549.279
650	659.293
373.146	382.821
575.555	585.833
359.306	368.136
586.806	596
394	405
483.066	496.511
675.929	685.235
202	210
28.445	39
269.843	278
183	192.297
540.198	553.912
533	543
642.705	650.805
646.782	659
48	61.667
6.034	15.509
437.637	448
314.392	324.173
171.255	180.88
537.961	547.575
685.257	692
381	393
261.642	271.103
370.722	381.239
538.605	551.652
273.883	283.357
542	552.938
336	346.897
11.945	23.34
743	753.05
9	19
637	648.105
104	112.73
610.454	623
522.893	531.51
311	323.911
618	625
144.752	157.055
28.672	34.22
391.326	401.992
522.417	531.282
592.732	602.484
172.785	180.24
20	30
233.63	240.399
367	377
247.631	257
688.228	695.472
401.826	413
104.016	115.197
428	438.701
650.676	661.744
284.833	295.993
551.805	562
330	341.475
477	487
561	569.53
625.771	636
200.166	212.641
666.977	677
603.127	613
367.235	380
308.7	315.887
528.743	534.233
419.222	426.447
35.522	48.595
483	493.492
379.486	391.771
348	357.14
660.124	669.398
197	206.882
610.981	620
151.448	160.914
446.337	454
491	502.201
268.749	275.415
654.501	665
387	399
28.412	41
35	45.378
314.334	321.833
718	724.72
169.164	178
663.002	674.124
252.61	261.628
295.427	305
511.518	523
711.96	720
264.064	274.326
654.426	665
186.201	196
351	360.805
335.315	344.621
655.364	666.415
18.316	29
153	164.22
17.012	27
387	397.405
260.829	270
700.137	711
500.39	512
605.09	616
463	474.981
699	708.268
263	271.853
552.821	561.911
707.464	718.616
199.833	211.388
370	379.343
548	561.433
623.291	633.827
641.076	651.557
580.337	590.237
707.704	719.45
86.447	98
682	692
449.221	458.115
250	260
623	632
514.025	526
613.611	627
597.922	607
420.426	431.265
592	604.715
175	184.371
341.279	351
298.907	309
607.114	617.843
121.929	134.041
588	598
599.642	609.087
459	471.78
436.323	447
59.187	69.055
202	212.654
491.11	502.796
733.37	741.341
657.964	668.496
559	570.923
179.367	192
63.254	75
146.357	156
75	85
356	366.56
566.932	579.678
411	421.227
299	309.603
435	444.764
324.499	332.433
741.393	753
56.361	65.674
27.347	37.27
534	543.271
647.646	660
642.16	652.8
473.399	480.052
320.745	329.975
56.242	65.052
11.546	20.942
357.356	367.755
294.76	305.337
313.095	322
489.22	500.882
675.417	685.772
324.324	334.732
104.103	116.007
34.024	44.596
714.621	721
285	292.657
610.624	621.274
368.799	378.577
674.746	683.633
674.938	683.395
299.92	309.544
81.57	92.983
61	70.503
466.145	476.083
290.443	299.125
434	445.344
492.662	502
410.824	419.031
153.297	164
226.745	236
479	489
522.603	530.573
146	156.613
214	221.036
435	445
525.24	533.285
642	654
740.598	751
86.713	96.934
703	713.075
541	552.649
27	38.388
85.339	98.405
191	200.426
500.478	511
557	567
674	684.627
130.989	140
174.848	186.278
